ques,skill
6794,19
8578,30
8442,169
8803,148
7817,117
4418,69
8229,61
10409,72
10483,21
11529,103
10221,21
615,160
8796,108
8097,107
3902,152
10586,119
4337,80
8000,174
5572,61
4279,75
11276,7
11699,110
2437,59
1977,74
9158,93
7504,128
3536,152
10616,119
3348,101
8178,72
7594,21
6625,159
9013,119
10380,27
2527,110
2601,59
3073,54
662,110
6713,164
5632,61
5665,9
8342,72
8080,72
218,69
1701,152
7962,16
8358,16
8781,119
10278,100
11759,110
5685,72
5671,174
4031,107
6667,169
6708,170
4165,107
558,110
3901,34
766,59
7122,160
446,54
7617,139
8549,119
46,120
710,100
3797,61
7990,155
5715,72
5453,72
8130,135
4457,107
4933,36
7643,47
3933,107
10320,110
9547,160
39,80
10493,38
474,8
6888,114
6626,114
8880,74
4840,30
7286,160
8841,119
3827,61
9451,48
9313,114
9750,115
4225,107
9954,110
7848,48
9665,7
9692,110
9766,59
826,59
5569,31
1628,158
7693,110
7316,160
3422,133
4253,61
2475,30
10157,65
5317,160
7744,48
1730,61
9856,110
11526,19
11631,35
4021,61
3280,26
3340,77
7646,48
4074,72
9638,8
4476,52
3218,87
7961,59
8021,110
2933,103
4529,63
695,87
4492,181
4770,125
9668,8
11464,56
4557,17
1604,56
8051,110
1447,72
2264,102
4881,114
2866,170
10381,65
7345,69
10036,30
3377,93
10498,61
11480,158
11554,107
1213,26
5445,48
1215,72
9293,107
8897,107
5686,110
493,87
8060,172
11186,61
2650,114
9804,30
3918,43
10528,61
11551,159
11584,107
9610,164
5114,69
8925,61
1641,72
1245,72
9511,158
8927,107
8665,107
2342,119
2476,119
8830,174
5454,110
5528,59
3439,166
2754,63
9968,30
11193,77
7918,65
3589,110
1407,26
7835,30
9351,61
9427,56
4628,152
8695,107
7055,40
68,72
9864,30
7092,107
1379,48
4343,141
3753,110
9670,164
9119,61
2478,141
9121,107
7409,164
2249,89
7467,142
9038,72
9533,51
7557,35
638,171
11502,27
5872,3
9834,164
9438,164
9572,164
4047,156
6839,169
1388,110
2904,141
5851,65
326,57
4238,101
6492,61
8806,72
5597,148
8940,72
3456,65
7152,107
627,170
1600,151
3813,110
11189,38
8176,26
1156,110
7603,164
4590,152
5402,30
6522,61
6555,9
9232,72
11661,33
6920,107
2665,101
1892,151
1341,48
9747,114
4659,107
5094,35
8924,77
7748,114
7371,164
5083,61
7001,72
4425,61
6739,72
7496,51
4689,107
4427,107
11210,110
6182,154
9605,7
7852,63
2824,107
7813,108
5113,61
3731,30
3335,30
5725,36
9388,130
1060,132
4508,72
8204,114
10031,7
7942,114
9800,74
5077,0
2592,107
3423,35
7655,57
11047,65
8506,48
3018,107
7192,151
3057,35
3183,174
4614,67
10679,19
10815,65
10553,65
2388,61
198,116
2652,107
10086,40
2703,72
3386,102
8193,59
653,107
3726,170
3464,170
3765,98
826,35
10500,30
8846,65
1261,148
11756,107
1500,164
6990,151
5567,119
9640,111
8941,110
553,61
7039,43
10836,137
3434,119
9755,34
6942,110
1289,102
11650,61
11784,61
1930,98
7416,151
583,61
2763,72
7046,59
6388,59
11181,148
8605,137
1337,119
8778,65
2529,26
11298,144
11733,72
11471,72
10475,107
3743,69
10724,30
4838,43
10858,30
1105,119
8725,30
1705,114
7269,50
298,26
9981,107
300,72
4740,43
6920,54
1531,119
4187,59
8058,102
3696,7
8231,30
11230,144
8093,96
8299,164
8037,164
7748,61
8637,159
3879,64
8012,107
10629,119
11561,99
8622,36
4613,59
9094,31
195,32
2674,110
3967,69
7778,61
3383,18
174,94
4594,167
7780,107
4878,111
8192,51
8293,103
6672,86
9462,26
466,94
3652,34
7785,77
2196,54
7597,26
8206,107
2072,18
5795,163
8562,119
7863,118
2808,59
6852,30
3420,34
151,59
607,110
3857,35
11785,99
8303,16
8726,119
1062,101
2314,59
2118,147
6882,30
4110,107
3714,107
5541,0
3452,107
6102,67
11229,2
577,59
1074,111
8744,109
6999,26
4204,92
4237,40
7877,150
8248,63
3917,35
667,110
7425,26
405,110
1615,34
10780,152
3114,61
2615,148
5562,72
5166,72
4170,107
4607,108
6847,170
3646,107
2204,25
3167,72
11441,19
2330,137
3278,61
6786,52
4678,109
6689,119
1279,61
3841,174
9405,110
6309,63
7117,7
1580,174
10578,152
1918,169
10132,65
9870,65
8579,152
7082,171
7853,48
1705,61
9831,110
4293,52
4720,119
10707,158
1082,55
7570,110
7019,7
1100,72
9636,19
8667,157
5332,94
8023,55
11022,169
6691,141
10034,65
3389,26
9316,14
4550,58
9613,8
1077,61
7639,65
7262,115
3294,139
7204,110
7352,8
1204,21
9404,19
4168,114
2415,170
5601,110
843,15
10705,61
11128,164
9323,30
1804,174
7516,8
8842,107
5107,110
4744,58
6623,141
9042,168
2803,63
664,26
4401,69
5158,48
8872,107
470,160
8090,71
11699,114
9585,164
9189,164
11214,72
10556,72
5998,65
9677,103
5563,110
2527,114
512,170
3564,110
3302,110
9353,164
1536,89
8573,174
11833,63
3332,110
3406,59
197,135
2822,8
1826,43
4938,34
648,7
9345,57
7256,164
9871,103
8885,72
8227,72
858,2
2941,80
6476,174
7610,103
1159,115
10262,109
839,110
1711,39
222,141
10451,166
7355,119
11527,90
4507,174
10104,58
1568,111
2385,141
9520,7
10640,38
184,7
4657,118
2213,34
5212,148
10009,171
5191,25
5688,77
4632,61
10122,48
4108,61
7408,103
7385,119
7008,169
8257,48
973,59
119,147
11707,34
11693,136
366,24
589,69
3876,61
640,34
3317,97
11020,43
4872,56
9046,100
7549,119
11723,163
149,147
2403,107
5154,119
3368,35
8266,110
4168,61
10992,65
3182,30
9596,136
1817,168
5568,109
5702,109
2303,61
4483,72
5580,119
2567,107
2305,107
1942,55
6289,27
7483,7
3474,30
2486,118
11156,65
9865,152
3853,26
3591,26
11799,107
3430,108
11671,107
2634,174
7513,7
658,158
3275,170
4106,98
2751,170
10924,65
8150,69
3621,26
9552,163
5454,114
762,107
104,107
4773,130
6363,110
10609,30
3589,114
11729,61
8955,65
2444,26
8971,9
9468,61
528,61
9732,107
3906,171
6655,110
10243,30
10280,97
4394,110
8461,65
11812,72
9762,107
3049,119
6423,110
349,72
7501,107
9116,117
4028,110
5585,142
8408,30
1388,114
9662,61
11184,72
1142,58
3852,69
3951,48
8061,107
7739,56
1839,171
2348,48
3394,130
4192,110
8875,31
8040,169
894,114
3447,141
10071,57
1306,58
1529,103
510,124
5818,97
9761,16
11656,43
1984,94
2192,43
2223,110
9418,27
1961,110
901,130
3788,3
10598,109
9513,72
11235,171
10839,171
7463,107
1579,166
170,32
5464,107
5598,107
11723,110
8085,46
5975,30
5713,30
10244,119
6713,144
5628,107
11619,110
466,151
7983,119
9175,26
1833,59
179,94
5869,169
4239,9
5336,56
966,100
6456,87
9570,151
6590,87
9110,166
9545,94
3659,107
8485,114
3719,158
3793,107
4591,87
6771,98
155,43
6944,26
2279,122
7245,139
5500,56
11551,110
9049,48
11495,178
9253,43
3823,107
1247,96
8894,110
1511,142
8665,58
7576,94
6194,63
7314,94
11358,65
4713,26
8436,171
4451,26
2931,61
5111,72
8924,110
9394,59
6680,114
4405,31
7156,43
7455,110
6300,58
3223,61
9127,65
5613,67
7508,94
1226,107
3977,119
964,107
10983,137
3641,170
5928,78
10127,152
2193,81
3042,26
2646,26
6779,69
7043,115
3044,72
10592,107
559,179
4067,170
4708,166
6411,23
8315,136
8067,34
10358,61
9296,8
6027,33
8805,148
3775,119
5332,151
7586,111
1471,72
1075,72
4985,43
8097,34
5284,110
91,87
7565,173
4659,58
9268,30
2743,93
5929,33
1056,180
10390,107
11584,87
4316,69
5133,99
8870,142
8507,90
10441,72
11027,169
8525,107
7504,55
7628,121
5489,111
4730,59
1843,186
11810,26
10552,61
7976,50
2791,110
347,26
6264,80
10605,72
8951,107
7421,178
776,139
2333,171
9330,103
5271,9
11510,114
5494,54
1858,63
540,47
3217,110
1934,58
10501,72
10575,21
468,144
4165,34
4848,64
8948,159
2437,120
4924,59
1715,135
498,171
9298,164
6359,101
211,114
7955,61
227,58
7670,77
4420,152
11120,63
6750,107
2955,59
3015,110
2431,59
2233,74
4225,34
653,58
7774,26
432,59
7201,164
4188,152
8172,72
7652,36
6256,107
8873,119
3119,59
4602,142
9,114
6235,169
522,110
6969,164
7610,160
8903,119
4023,61
11827,59
6772,0
476,115
4025,107
2146,24
4625,102
11705,69
4932,30
9329,119
619,19
3919,61
3952,9
1403,101
5709,72
7922,31
9421,58
5224,30
7218,63
3250,87
4034,169
3225,30
3687,61
3821,61
3650,179
7857,171
4481,107
760,8
2482,107
1824,107
1898,56
7324,58
1974,51
8287,105
10413,65
2933,164
6084,83
1889,128
2613,159
8637,110
5477,48
6630,27
8113,110
7032,7
573,158
3157,30
8189,105
10443,65
10181,65
3274,26
3934,72
4068,72
11616,107
7120,12
5507,48
8143,110
7559,59
2958,170
19,107
10211,65
3962,26
11510,61
2974,114
3700,26
10128,30
7175,69
7777,137
11646,107
6195,48
5933,48
8187,8
2361,72
8513,178
9385,107
445,107
49,107
5650,110
11674,61
8638,65
1335,26
11777,159
9017,61
11727,72
8755,61
1784,37
2890,170
4065,100
4748,130
2996,7
3419,110
8818,9
10466,159
32,72
2936,114
7506,158
6922,107
1793,99
3845,110
9500,164
675,114
3311,176
8815,61
8949,61
9,61
9634,164
3535,69
6950,61
5492,8
4960,147
7214,107
7783,35
3875,110
9530,164
5234,157
7859,30
11555,72
8822,77
1876,110
5122,101
9294,72
9310,16
3905,110
3717,59
4680,106
5117,107
5115,34
376,181
8986,77
7406,61
7144,61
9324,72
5902,40
1163,187
9014,31
9913,63
10688,59
1748,59
2928,141
1486,59
5619,102
1255,126
533,141
7250,56
10665,48
706,69
6905,21
6569,72
5573,107
5237,158
5311,107
10108,130
11797,89
5205,61
5603,107
8890,99
4600,72
651,146
2946,107
3253,35
3187,169
6695,160
11139,65
4366,26
2712,61
4170,87
3110,107
2714,107
8041,130
699,163
7779,130
3283,35
8839,110
8973,110
10396,142
6461,114
7259,94
49,54
4396,26
9575,151
562,50
9001,64
3140,107
7314,151
9568,111
6629,48
5233,119
481,61
8741,110
5088,145
4463,93
421,168
1592,164
10456,142
907,61
909,107
5914,79
8591,142
6712,59
10468,152
2936,61
4097,93
9102,65
4014,58
2725,26
7508,151
6561,48
675,61
11129,19
9516,55
677,107
3824,119
4300,48
6480,59
728,72
4102,63
10524,30
9004,65
2359,26
9241,8
705,61
10439,107
4192,114
10950,30
774,16
8341,101
4705,110
9675,61
712,77
9976,174
4263,115
6913,75
8833,159
3005,150
4832,43
1227,119
9270,133
9115,30
2497,94
8810,148
5174,157
6382,35
2736,110
554,26
2474,110
10228,21
11026,1
3569,84
2476,156
4689,115
8500,107
7481,128
8238,107
8298,158
7613,55
11785,26
1729,114
2766,110
10778,57
8293,164
1460,74
9027,159
2555,48
2196,115
5248,55
2870,59
2668,110
10808,57
8323,164
1053,73
3482,34
669,110
3969,152
8869,108
6095,112
5262,111
8687,67
4080,141
2772,59
8064,61
5754,169
699,110
8577,57
2314,120
7624,139
8556,119
3542,61
11668,110
4771,35
333,110
3843,174
145,59
5571,61
10116,48
5624,72
9757,115
11477,141
6323,46
9833,110
571,59
309,59
3526,66
3586,117
7323,160
5256,26
3340,61
5654,72
9391,115
6617,119
6355,119
9729,110
601,59
9238,58
6505,63
1739,107
3370,61
3504,61
5684,72
2153,97
4164,107
9208,7
4805,103
9309,59
11293,158
8313,94
8387,43
1540,55
7269,58
10224,65
3451,26
1797,61
3923,21
4969,103
8417,43
1799,107
6066,150
8058,110
7299,58
7414,8
11096,152
9819,137
10388,65
3219,26
9955,183
882,31
6556,135
3617,72
10031,178
2078,57
8088,110
5586,48
8904,107
98,107
2016,118
10156,65
4732,109
11482,164
11193,61
11220,164
2791,114
9475,81
1729,61
10306,9
5540,53
11558,159
1250,26
2430,108
11764,35
1648,72
7608,8
7018,142
5595,110
9802,102
10237,30
8707,101
2425,114
11384,164
509,149
9098,107
2117,119
4579,28
4565,130
3760,110
9677,164
11463,56
8730,61
11539,51
4574,34
5694,65
1062,109
6552,96
5333,59
8084,71
7263,107
604,170
282,119
5213,142
3864,59
4910,141
9841,164
7640,30
9156,61
9579,164
11208,72
3806,54
96,114
5724,65
10624,21
1166,58
4507,101
508,58
9209,72
8947,72
9970,170
5243,142
3820,110
3894,59
7309,51
9871,164
3236,59
9609,164
7804,30
8528,61
10481,93
1425,110
1196,58
7348,164
8843,72
10798,150
9738,170
6716,72
9754,114
9506,12
10529,110
207,79
1401,59
4305,101
7378,164
6693,61
2028,157
1739,54
5214,97
448,141
7091,107
9419,16
3956,132
10318,48
9522,114
7447,119
10559,110
1035,59
7408,164
5737,30
1695,105
3400,35
5244,97
7236,57
216,141
7310,6
4858,61
10573,166
6588,21
10311,166
4800,56
9067,99
5670,97
2772,35
6280,26
3372,30
4230,61
6618,21
4964,56
5024,107
8876,100
4531,174
3066,108
3460,35
2367,107
8754,110
713,142
1484,19
8927,38
8624,37
1709,137
4311,26
463,152
2395,61
5769,52
4313,72
5484,68
7724,130
8260,110
11799,168
10813,137
169,55
9470,34
7259,151
5836,119
6574,48
11763,107
5574,119
8948,110
11276,19
2874,72
6710,94
824,107
4167,31
5254,114
925,159
6687,110
5854,109
11657,61
4843,21
11793,107
2244,26
838,163
1972,92
3628,103
9854,158
9565,55
3209,119
2920,16
726,107
1524,87
3681,114
11559,61
9047,65
6471,54
8785,65
3831,58
96,61
1018,107
9595,55
9636,56
6485,110
9852,61
4958,105
6816,65
6292,65
2605,139
3725,170
10819,35
9363,55
6515,110
6589,59
3875,114
10499,30
9907,118
5314,90
4254,110
3992,110
7688,152
10742,165
11672,72
10414,107
1459,176
8102,142
807,21
7281,178
2752,135
7394,55
7528,55
1172,119
4418,110
6837,137
1248,114
2285,110
10955,57
10619,108
1398,58
7785,61
8208,164
9703,72
181,94
8183,107
2497,151
5885,40
1278,114
1352,63
11214,109
3059,39
1562,58
473,94
6829,30
384,22
8213,107
3488,152
7588,55
5292,61
1778,63
3376,96
7146,87
2613,110
2569,3
3427,34
3165,34
1773,69
1998,187
7374,72
11583,110
2247,110
6627,30
382,110
7140,26
7365,144
9163,53
1421,152
3751,107
6562,170
3227,107
247,43
2938,4
16,110
5254,61
6351,108
2645,132
3517,61
11777,110
3653,107
5511,67
8945,109
617,111
1737,142
10974,136
11450,65
1730,102
3943,61
8142,135
4704,159
7172,48
9808,110
9224,59
11478,19
6846,63
1422,107
9622,105
3315,61
1933,30
3449,61
5629,72
9762,115
3713,107
6827,171
9590,8
10976,158
7600,94
1848,107
4069,119
4465,119
6020,78
3914,16
7255,59
4805,160
8313,151
8750,152
1084,61
2641,93
3794,72
7104,48
6906,63
4495,119
11552,102
1137,72
10333,65
4744,42
11531,164
2269,113
5216,37
188,81
986,61
3166,72
9293,148
1646,107
7375,110
7053,59
470,144
905,72
3582,135
4949,43
2759,98
5510,110
158,30
1278,61
7009,137
3592,72
10616,107
1882,175
7479,59
935,72
9605,19
9013,107
9710,35
5540,110
5278,110
7210,19
2504,114
10248,61
363,31
10487,77
891,150
9330,164
2258,58
8781,107
1800,119
5248,59
4945,58
5514,178
2212,63
2346,63
3893,161
7960,116
1752,78
3309,110
11449,57
3047,110
2288,58
4579,85
4618,13
9174,159
8811,107
8549,107
5486,8
6647,40
9037,46
9524,164
7457,30
8010,179
8841,107
11592,119
11196,119
6867,164
8744,174
7164,158
432,120
9430,98
729,114
9292,164
7924,31
8607,61
10104,42
10599,21
8524,26
1242,110
7159,164
7293,164
6348,107
1293,48
2850,80
2225,28
1212,59
1272,110
8952,72
4994,30
2771,137
9713,170
11779,79
10323,99
5037,107
4117,107
2694,75
1638,59
4552,35
4678,174
6445,16
6233,133
1114,59
4620,169
2137,157
1889,55
4407,61
730,69
3421,30
672,64
2627,142
725,75
2282,107
4274,67
3189,30
3913,61
7609,103
19,34
7462,53
7687,171
4707,107
8062,48
7266,114
3405,35
8272,43
8303,110
8000,109
4364,118
2957,30
274,152
3025,164
4654,72
4258,72
11563,157
2342,107
1997,72
7520,7
5431,114
7258,7
516,35
1636,66
5259,7
3492,165
2370,61
988,30
7608,12
2768,107
2506,107
1592,144
5562,166
10961,65
5671,109
6106,37
2938,114
8566,65
8700,65
5153,119
1531,26
9896,91
956,91
10195,158
9510,55
2630,119
6474,59
3304,63
4556,21
8334,65
10287,97
1957,26
4137,37
592,164
303,61
1464,93
41,61
9540,55
3244,170
6430,110
222,72
3334,63
6654,3
3035,181
11587,72
4319,54
11003,21
9611,56
9597,158
3463,69
4445,166
9326,72
1506,103
6348,54
3551,74
9018,77
4807,151
94,21
8294,19
8024,158
10076,169
828,16
11645,26
2123,48
5959,70
8883,10
108,77
6035,65
7229,45
10302,108
3597,18
3657,69
1081,58
3261,69
7889,91
1833,43
1111,58
6512,30
7525,164
6974,61
2208,105
11521,94
5272,55
8582,31
473,151
1840,59
1504,110
11211,53
3506,34
7738,56
5267,61
7946,170
9847,12
5568,174
8358,114
10484,74
8830,109
6951,26
9760,16
3915,30
5169,61
306,172
2298,132
5484,72
11731,38
8126,114
10762,176
1427,24
9635,105
7191,21
171,105
4720,26
8214,119
944,28
2938,61
9401,59
9461,110
6553,114
7485,94
9665,105
11395,65
4113,149
6004,57
541,173
3230,61
6229,175
2968,61
5020,72
3232,107
9753,110
9243,8
707,61
2887,72
3021,72
6455,114
1233,107
11252,137
4553,47
11163,65
10530,152
6168,57
2998,61
5312,72
3313,72
7283,94
10337,107
11640,30
5416,21
6389,2
6802,171
767,61
3215,72
10629,107
10689,158
4916,48
7727,111
6894,110
5314,94
98,87
4666,58
10818,164
1482,164
174,82
586,26
4323,69
7511,55
524,87
5455,110
11506,164
1761,114
107,149
2361,109
10938,57
7498,8
10598,174
4126,63
10936,169
4924,43
554,87
4767,59
4827,110
3767,130
4464,58
5264,111
4565,110
2828,110
1042,26
6000,152
10642,72
6775,148
8726,107
10966,169
584,87
3013,48
2617,48
10596,77
1072,26
11192,108
6426,152
3454,141
9841,144
653,42
2934,105
11530,103
616,160
8494,107
8098,107
255,154
7349,19
9267,30
6916,137
708,99
2626,110
3746,141
2240,74
6744,30
646,160
9961,37
9718,87
136,58
6525,107
4310,75
6428,174
3126,59
11730,110
16,114
6766,169
7170,30
4134,34
9368,58
925,110
9463,103
11643,114
6555,107
9232,170
9044,119
8648,119
2795,80
219,69
8359,16
11760,110
483,115
5488,87
1217,110
297,110
5261,81
9039,125
1233,54
2225,85
7123,160
3798,61
5978,72
6413,0
2043,44
11726,125
10022,43
2713,24
2804,142
589,110
9636,7
7547,114
7415,160
5610,26
1671,34
6239,5
9343,135
980,116
7501,119
9955,110
11471,141
9666,7
10390,38
827,59
2227,107
1905,56
2796,35
3897,16
7579,160
7694,110
707,142
7317,160
6632,57
6040,145
3134,30
5318,160
896,14
8007,48
1859,61
2602,142
4307,72
3911,72
11519,158
7609,160
7724,110
7495,58
9675,69
5084,114
4022,61
2993,148
5059,57
9159,152
2978,25
10411,110
4337,72
1761,61
4075,72
11287,158
2421,107
4642,119
4353,16
8150,110
3097,97
10614,65
10218,65
3445,26
5167,125
3348,93
11653,107
2230,108
6165,166
9984,19
452,107
2867,170
229,35
6315,110
726,87
10382,65
4972,7
11683,107
11586,174
7626,59
10014,19
3159,170
9554,34
7203,141
6941,141
11738,164
6173,3
6897,34
4546,141
8825,9
3824,156
3364,171
3739,48
6375,110
6090,126
7760,35
11194,77
2790,57
9507,164
7836,30
1039,159
8958,107
3245,48
7776,137
3560,59
3298,59
11201,93
9671,164
1906,94
8986,61
9382,61
6212,65
1580,109
7410,164
2477,68
9227,123
9025,174
8717,21
7385,107
9212,0
404,119
3724,59
9835,164
977,166
1651,110
2905,141
1026,58
9465,72
9203,72
8807,72
7549,107
1702,48
6808,72
3869,9
5575,137
1815,110
1056,58
6785,61
7604,164
8837,72
4145,65
7882,108
5430,163
7331,5
11301,27
4955,55
1785,59
1160,7
1597,8
4563,174
1426,126
6949,61
10364,53
10498,53
7986,57
11521,151
7264,72
7002,72
7726,103
5183,40
11473,110
11211,110
8798,93
1530,75
5993,30
11262,48
5114,61
711,157
4718,61
8925,53
5116,107
1981,132
3214,40
440,44
7883,63
4961,169
1349,13
8959,172
9031,48
2883,61
8860,166
9272,110
8573,109
2064,143
9734,141
10680,19
9183,38
944,85
11078,65
622,34
1059,35
847,152
9401,116
2255,61
3540,159
11828,4
2915,107
6800,48
9174,110
10710,19
916,107
11766,65
4484,149
6476,109
10213,152
10763,30
7251,105
9109,65
6321,171
2732,26
7119,151
6964,48
682,61
9641,111
2600,72
6793,166
9544,178
9542,105
9657,55
684,107
1616,87
6943,110
8498,69
11651,61
8877,65
4507,109
5897,1
7283,151
11531,144
712,61
698,163
11704,72
6897,115
7621,146
7332,43
1869,159
5876,63
7276,111
6913,59
7697,141
8340,18
4011,63
11681,61
43,87
2398,99
4578,110
9041,65
4712,110
4390,59
3856,125
876,61
10476,107
7003,110
2921,32
3571,114
4742,110
10504,61
10108,61
1591,164
1706,114
11764,72
11838,21
10506,107
10244,107
2479,37
6350,80
959,72
11588,31
1132,0
5003,43
451,16
4188,59
9152,30
8756,30
10010,61
5211,157
10637,159
8409,107
7751,107
4950,8
5299,162
2541,110
11118,58
2675,110
3795,141
6659,30
6560,24
2654,172
5269,111
5329,162
1738,136
5155,9
5306,178
8680,169
5782,107
10028,27
11208,109
9329,26
467,94
9531,160
8947,109
7540,21
248,171
8959,119
2735,110
6719,30
9561,160
1534,90
8614,57
548,59
185,7
3908,152
5316,61
1381,33
8304,16
3317,61
11443,110
9706,110
4546,35
3713,34
900,110
9463,160
5944,10
7330,160
332,3
11735,110
1093,101
3347,61
11487,8
4104,40
11547,59
5399,72
4403,107
3745,107
3483,107
668,110
346,59
1829,142
1121,55
5689,26
6809,57
6547,57
1781,101
4035,61
1841,152
8787,119
9659,48
9263,48
9921,48
3511,61
10985,147
6392,119
4812,103
698,110
3430,72
6602,114
1514,107
5719,26
9029,2
1646,34
10811,152
5622,93
10103,65
7888,33
4698,159
6952,119
3557,5
7676,150
3025,144
1280,61
1963,91
3594,72
6894,114
7900,43
2375,35
6320,27
5487,26
7407,110
7118,7
10395,65
1919,169
10133,65
8044,172
8116,48
11651,142
1706,61
9584,8
3362,72
4721,119
2506,87
5593,48
7175,110
9899,19
5989,21
10163,65
5572,110
2122,97
9006,152
6067,89
7884,48
1340,61
11598,107
4866,69
7541,59
7601,110
7279,59
7353,8
1057,123
9667,19
5602,110
6722,141
5280,59
9036,152
6460,141
1766,61
7194,136
8990,157
7971,178
8084,55
2654,119
1402,134
5722,3
6580,34
7067,152
8954,96
927,26
7413,8
10527,72
9457,158
4338,84
731,87
2684,119
5400,110
3521,27
3558,94
1582,78
3172,58
6835,152
9163,61
1353,26
5090,69
9586,164
11477,72
10819,72
10194,20
8903,107
3563,64
6904,107
715,119
4460,23
1136,149
3431,110
1325,48
3505,59
3565,110
4289,141
9616,164
7811,30
9354,164
1985,94
4678,101
6307,9
8984,72
11760,114
1906,151
3595,110
4756,142
9761,114
196,62
1491,94
6725,118
4939,34
649,7
5714,30
9014,72
6438,61
8618,72
1383,2
8430,21
8826,21
9872,103
9412,118
628,69
1707,99
251,119
6491,72
7611,103
1100,64
1857,43
566,130
1102,110
8916,72
380,125
1151,2
6082,25
223,141
4207,61
8513,32
10029,63
11223,43
4867,107
9693,114
8375,98
11528,90
1132,110
1602,59
7694,114
1371,126
5603,148
10121,2
2641,101
10781,48
3513,30
9228,135
7970,170
4635,107
9962,130
6579,26
8136,58
7552,7
4401,61
4139,61
9631,151
336,152
8550,48
4716,72
11130,178
7754,114
7432,63
2666,107
585,75
2703,174
447,141
10859,65
1446,30
4350,72
4732,174
4484,72
8180,114
8658,116
3455,159
11770,107
8394,43
2964,107
5581,119
190,111
3341,30
10701,14
11157,65
1821,65
8845,100
2334,61
4514,72
3619,159
6483,48
6087,48
3635,103
10880,137
11053,65
2973,169
6462,110
8792,65
8227,64
2019,26
7955,130
6251,48
2679,72
2283,72
763,107
804,108
4252,48
105,107
5372,79
6888,110
7612,141
6626,110
10738,30
1177,97
4231,110
1787,26
10020,164
11649,72
529,61
6522,110
4416,48
6934,54
