ques,bundle
6839,5079
948,584
1034,587
2174,1499
3521,2512
10626,7868
11734,8599
6851,5089
5576,3952
9609,7063
7456,5428
9152,6787
7560,5485
5490,3885
9215,6843
1553,1044
2754,1966
10682,7921
2753,1970
11020,8145
480,307
499,320
5189,3664
11352,8389
4793,3435
9870,7188
10763,7994
5529,3769
1666,1106
6631,4914
179,86
6097,4455
5643,4019
9863,7185
2408,1679
5434,3845
596,374
8450,6114
2913,2080
6987,5192
10065,7319
70,35
5532,3895
8338,6058
2906,2077
1490,1001
2672,1910
6285,4627
6512,4818
11087,8212
6575,4874
3323,2365
6174,4530
11444,8449
4518,3213
6426,4751
8757,6392
961,593
2396,1682
3800,2704
8099,5897
11456,8459
6934,5157
9974,7258
1103,713
6359,4697
910,547
9784,7134
8772,6407
4150,2938
991,620
361,224
10632,7874
6857,5095
5582,3958
9694,7096
5960,4318
2400,1693
6727,4985
6746,4998
3747,2669
8824,6459
9256,6870
2270,1583
8211,5966
10363,7605
11355,8390
11374,8403
9249,6867
4094,2898
787,453
10769,8000
96,47
2285,1598
7761,5622
8187,5959
5649,4025
5327,3745
764,442
7317,5322
1522,1023
10071,7325
11299,8350
4611,3282
5793,4154
5834,4192
3181,2271
3668,2618
8344,6064
7835,5692
8616,6257
8657,6295
6518,4824
8956,6591
8173,5953
7686,5569
5401,3815
7290,5340
7635,5523
6530,4834
6824,5052
242,114
9352,6941
11095,8183
2045,1370
4495,3191
4555,3242
3593,2565
1896,1247
2562,1825
4346,3068
8038,5849
6968,5181
5901,4259
323,187
2979,2113
367,230
2110,1435
2574,1835
8031,5846
10562,7804
5966,4324
9820,7167
949,585
11387,8412
2991,2123
981,574
9088,6723
10896,8094
958,590
3449,2449
3512,2505
4100,2904
707,419
793,459
11519,8487
5125,3600
10873,8083
2177,1502
3821,2442
5655,4031
9206,6836
5099,3584
3903,2740
6033,4391
8557,6198
1544,1037
9430,6995
9155,6790
6610,4897
10077,7331
1975,1260
2890,2054
5796,4155
10436,7678
9218,6846
1224,803
8445,6105
5050,3547
8962,6597
6622,4907
1660,1104
7711,5588
5407,3821
3683,2629
5467,3872
4018,2848
1530,994
7641,5529
8422,6094
9857,7183
58,23
7893,5750
8693,6328
1859,1169
6100,4458
162,80
7915,5768
6273,4615
2051,1376
8310,6038
9377,6960
10144,7398
1462,981
11078,8205
10503,7745
7155,5262
329,193
11435,8442
155,77
3801,2705
9029,6664
218,96
2214,1518
1768,1172
6288,4630
7129,5246
10568,7810
4424,3098
8410,6097
11428,8439
3370,2411
6429,4754
8760,6395
11738,8601
964,596
3388,2428
3240,2301
5277,3724
10299,7541
4141,2931
4160,2944
3717,2640
8825,6460
7450,5422
2183,1508
4134,2928
6718,4978
9096,6731
9951,7245
3884,2753
11356,8391
10635,7877
10948,8108
6039,4397
5585,3961
8537,6178
2811,2016
7465,5437
5183,3658
9161,6796
6730,4988
9601,7068
6603,4883
6243,4577
1327,890
11177,8281
8892,6527
5198,3673
9860,7184
10772,8003
2676,1912
11110,8227
7371,5371
7918,5769
8699,6334
3448,2428
6106,4464
11100,8219
8206,5943
2903,2076
1487,1000
3026,2146
1123,723
6591,4886
5837,4195
10231,7477
10250,7490
8347,6067
6521,4827
8959,6594
6581,4878
11450,8453
11469,8466
7689,5572
11675,8571
3332,2374
9591,7036
10243,7487
5902,4260
4486,3184
6435,4760
11839,8679
8766,6401
3394,2434
6959,5174
9397,6941
10305,7547
9964,7254
878,518
6387,4719
9793,7143
8291,6027
9812,7156
2565,1828
9691,7095
8041,5852
3744,2668
2495,1769
370,233
4532,3192
7202,5282
9272,6882
10641,7883
1591,1070
10973,8127
6673,4938
9684,7092
10852,8066
5969,4327
9823,7170
11371,8402
3503,2498
11390,8415
9265,6879
2279,1592
10372,7614
11323,8361
8898,6533
796,462
9197,6829
3618,2569
1345,906
7943,5788
11296,8349
3662,2612
5658,4034
11315,8362
7829,5686
8610,6251
8376,6084
6664,4946
687,411
1528,1027
1987,1312
11584,8523
6594,4887
10080,7334
1651,1097
7955,5798
7287,5339
3190,2280
8965,6600
4657,3321
4698,3359
6988,5191
7714,5591
10504,7746
11218,8321
9368,6953
2990,2111
156,78
2654,1896
6981,5188
7146,5255
2891,2068
1475,992
8696,6331
6791,5027
1073,689
4504,3200
1092,702
1620,1087
462,306
1465,984
8297,6033
332,196
2501,1775
376,239
2119,1444
11729,8594
10571,7813
5975,4333
5119,3594
8223,5976
4135,2929
9097,6732
11516,8486
7340,5363
10378,7620
5112,3591
11509,8483
716,428
802,468
6712,4976
7333,5360
5134,3609
9608,7069
2186,1511
9212,6840
8503,6151
4781,3427
5784,4105
6042,4400
4459,3147
5742,4108
496,317
9164,6799
1657,1103
2858,2025
5059,3556
6628,4911
4663,3327
2686,1918
1311,880
10908,8091
11101,8220
11180,8284
5416,3830
1457,705
8447,6111
2974,2092
7650,5538
2440,1633
1497,1006
67,32
8155,5939
7921,5772
8702,6337
6563,4866
1098,708
1117,721
11543,8494
4456,3155
3494,2478
6171,4527
11840,8680
4537,3228
9483,7023
10577,7819
2456,1735
6931,5154
6950,5167
6315,4656
6356,4694
9312,6912
4157,2943
3923,2776
3907,2768
2215,1528
6943,5164
10308,7550
5579,3955
6816,5059
7418,5393
7459,5431
8199,5958
8834,6469
10964,8120
9881,7190
7040,5218
10644,7886
5594,3970
8546,6187
7309,5342
10855,8069
122,65
9170,6805
521,336
3721,2655
10766,7997
5700,4073
7742,5611
11186,8290
8901,6536
1795,1184
577,352
1206,789
4618,3287
2935,2096
1519,1020
1538,1033
8177,5953
2704,1934
7693,5574
3457,2437
3665,2615
4699,3360
8613,6254
10989,8126
6667,4949
2040,1365
7623,5515
8363,6079
10133,7387
6177,4533
11466,8465
4480,3178
6259,4602
7616,5512
4543,3234
11459,8462
9977,7261
872,512
4492,3188
3341,2383
5911,4269
10207,7457
2559,1822
1630,1093
6444,4769
9577,7061
2856,2045
9561,7053
2221,1534
2976,2110
10314,7556
3776,2688
7215,5289
3273,2333
6819,5060
1095,705
1623,1090
9697,7099
946,582
2868,2055
8050,5861
569,366
3535,2518
6771,5019
8214,5969
3926,2605
4272,3013
11732,8597
5113,3592
11510,8484
8552,6193
10861,8075
5978,4336
2377,1673
1489,982
5122,3597
4900,3484
812,474
2288,1601
10381,7623
11709,8586
2351,1657
7994,5821
3859,2736
1228,803
8907,6542
805,471
684,410
4168,2259
1231,808
4340,2514
9780,7110
1563,1052
6626,4907
11600,8535
9757,7126
6629,4912
5667,4043
490,315
6095,4453
7838,5695
8619,6260
4784,3430
11222,8323
7087,5238
7708,5585
9750,7123
9734,7115
68,33
274,138
7388,5351
2651,1895
6978,5187
2670,1908
4941,3498
8974,6609
7365,5367
11085,8210
11544,8495
4457,3156
4498,3194
7368,5372
3068,2183
3321,2363
10513,7755
8415,6093
2584,1841
3365,2406
459,305
2897,2072
4368,3084
2916,2085
9850,7182
1921,1268
744,437
2113,1438
1101,711
908,545
572,367
737,434
2447,1728
2994,2126
3560,2537
9091,6726
4148,2936
7337,5362
3724,2645
9486,7026
6855,5093
11256,8334
3180,2252
7460,5432
2398,1691
9958,7250
5128,3603
3891,2758
9106,6741
2180,1505
10686,7925
2818,2021
8019,5840
7573,5494
3485,2484
10767,7998
9158,6793
2324,1634
493,316
4968,3506
9221,6849
3228,2306
5647,4023
5053,3550
7026,5217
7752,5617
5195,3670
1346,905
4609,3280
5832,4190
11107,8224
5703,4076
5068,3565
8655,6293
11189,8293
7937,5784
6994,5157
4731,3391
4753,3409
6569,4870
11438,8445
8711,6346
7281,5335
3045,2161
3086,2199
3105,2212
2602,1857
4553,3240
4847,3458
4207,2832
7211,5276
10136,7390
7610,5510
6180,4536
10240,7484
1718,1019
9902,7196
9492,7032
10302,7544
6940,5163
875,515
3913,2772
1067,685
9707,7105
7415,5392
1961,898
6873,5109
7494,5456
2224,1537
1883,1244
7218,5292
3510,2503
3276,2336
5588,3964
8379,6078
120,60
8843,6478
3734,2662
119,64
1375,922
518,335
11081,8076
6031,4389
8555,6196
7318,5351
10845,8065
10864,8078
8895,6530
4552,3230
10075,7329
10434,7676
1637,1080
1222,801
2698,1928
3185,2275
11113,8230
7512,5338
10917,8089
11572,8515
4693,3354
11195,8299
6661,4943
5405,3819
5465,3870
4756,3410
6683,4961
8360,6078
1908,1250
7639,5527
6534,4838
11463,8464
8691,6326
7528,5467
4708,3369
1148,744
9744,7121
2049,1374
3525,2501
4559,3246
10142,7396
1460,979
7074,5233
5905,4263
3606,2574
3964,2807
9027,6662
4359,3077
6286,4628
1893,753
881,521
573,368
3368,2409
9042,6677
9833,7176
962,594
2438,1721
6765,5013
566,365
9275,6885
2116,1441
7224,5298
11644,8552
142,74
7328,5355
5972,4330
6846,5086
8394,6089
11412,8431
2181,1506
9094,6729
9949,7243
7115,5247
11497,8475
809,473
7321,5352
8517,6159
10633,7875
10927,8093
6858,5096
11326,8364
1567,1054
2809,2014
11243,8329
2297,1610
9222,6850
3703,2641
4042,2861
9754,7125
4797,3437
3687,2633
6705,4975
506,327
5196,3671
10042,7299
11270,8324
62,27
4790,3434
6638,4921
11228,8327
8315,6038
3699,2643
6104,4462
7847,5704
8628,6269
765,443
4660,3324
7717,5594
2326,1614
10507,7749
9657,7084
9390,6969
11766,8612
4593,3270
6501,4808
8345,6065
7149,5258
8431,6105
1478,995
8658,6296
7133,5250
11448,8451
1956,1293
3017,2141
11759,8609
3330,2372
10241,7485
6433,4758
1003,621
4984,3505
8764,6399
3153,2187
1383,613
1424,651
4822,3443
7265,5325
1107,715
2122,1447
917,554
9626,7074
10574,7816
6445,4768
9791,7141
9502,7038
980,610
9100,6735
3904,2765
7054,5226
9476,7022
1434,965
8032,5847
1418,957
8831,6466
5137,3612
3232,2308
4235,2986
1582,1065
2277,1590
8006,5831
10370,7612
7756,5619
5705,4069
3241,2313
9237,6861
10020,7270
10776,8007
7765,5624
9167,6802
84,41
7730,5603
9543,7052
5656,4032
5062,3559
5334,3752
2689,1921
1526,1025
11183,8287
8184,5958
7301,5345
10078,7332
7953,5796
11287,8344
6122,4478
10437,7679
4172,2943
1225,804
2701,1931
3188,2278
5841,4199
8351,6071
11116,8233
6525,4831
4001,2832
6585,4882
8963,6598
4759,3413
4550,3239
11843,8683
4421,3125
6537,4841
1088,691
3933,2782
43,16
2052,1377
6451,4774
6764,5005
6318,4659
7600,5506
8295,6031
1903,1254
8045,5856
5908,4266
2499,1773
10914,8075
374,237
9030,6665
2218,1531
7507,5463
8035,5848
9704,7104
10311,7553
7491,5455
953,587
8057,5866
1453,910
5973,4331
9827,7174
3507,2502
8837,6472
11394,8419
2362,1660
9278,6888
5110,3589
800,466
8549,6190
10858,8072
11612,8534
11713,8586
7771,5630
11611,8538
2358,1662
2800,2007
9546,7053
9210,6838
5337,3753
8501,6149
3069,2168
6040,4398
8564,6205
10021,7282
1991,1316
1168,754
1380,933
4893,3483
6696,4968
9748,7123
10443,7685
4791,3435
2514,1771
2726,1950
5250,3720
8969,6604
4702,3363
177,86
7525,5466
5414,3828
3690,2636
7718,5595
4765,3419
9595,7066
9861,7185
5243,3717
7648,5536
46,17
65,30
8153,5937
7919,5770
8700,6335
8318,6041
6107,4465
8419,6093
6280,4622
2058,1383
587,371
10151,7405
1469,988
2904,2077
4454,3153
10510,7752
3362,2403
11769,8615
10232,7478
9036,6671
4387,3099
1481,998
4934,3497
6295,4637
8079,5880
8414,6099
8519,6152
10575,7817
890,530
1585,1055
11641,8551
11742,8603
6436,4761
8767,6402
8407,6096
9474,7018
9620,7072
4825,3446
6774,5022
11409,8430
2125,1450
5284,3731
7233,5307
11634,8548
9794,7144
7457,5429
3028,2126
2190,1515
9103,6738
1554,1045
10043,7296
10642,7884
6046,4404
4855,3446
4409,3100
500,321
5190,3665
3719,2653
7472,5444
4794,3436
9168,6803
10449,7691
10846,8064
6632,4915
3652,2599
3712,2650
5205,3680
8451,6115
762,442
7654,5542
5075,3570
7733,5606
8662,6298
9407,6977
71,36
7925,5776
7944,5789
9654,7083
6113,4471
4002,2833
5065,3562
2907,2078
11281,8342
1216,797
6576,4875
3324,2366
11772,8616
10235,7479
7288,5340
11670,8568
3093,2204
4750,3406
11274,8339
6257,4600
5844,4202
4541,3232
4412,3118
852,493
3023,2145
11457,8460
1626,1082
870,510
3339,2381
6885,5108
8034,5840
6442,4767
8773,6408
3566,2545
10312,7554
3598,2497
1621,1088
7584,5496
9695,7097
9800,7150
7501,5461
8029,5846
8048,5859
3748,2670
7206,5284
7044,5222
3264,2328
11385,8412
6870,5106
377,240
8212,5967
9688,7094
10648,7890
4270,3011
2840,2037
8022,5843
10859,8073
9250,6868
9269,6881
8840,6475
8205,5964
10849,8065
2286,1599
7762,5623
10379,7621
7547,5469
2349,1655
7973,5806
8391,6090
3857,2734
8905,6540
803,469
7315,5348
11494,8476
8495,6147
10072,7326
7947,5790
11304,8352
3771,2667
3182,2272
5665,4041
5472,3875
7836,5693
8617,6258
11192,8296
7706,5583
1994,1319
10087,7341
7962,5805
6680,4958
3428,2449
608,351
10446,7688
5850,4208
7519,5464
6531,4835
8972,6607
3048,2164
4705,3366
40,15
4496,3192
3778,2683
2582,1839
4913,3480
6969,5182
1919,1266
11535,8490
5537,3869
6416,4740
5495,3872
1099,709
450,300
7504,5462
7127,5246
2992,2124
5917,4275
6216,4571
383,246
8218,5973
9567,7059
8063,5870
6867,5026
11736,8601
2457,1736
8401,6094
5982,4340
11504,8480
5126,3601
8230,5983
2292,1605
10385,7627
10684,7923
2816,2019
7780,5639
2730,1952
7972,5809
7991,5822
9219,6847
6693,4967
2679,1906
7842,5699
6371,4687
5263,3727
2723,1949
6049,4407
11024,8149
5408,3822
503,324
5193,3668
3722,2656
9592,7065
2653,1624
5237,3711
7642,5530
10039,7296
10452,7694
1259,832
5701,4074
6635,4918
8978,6613
4711,3372
4241,2928
5423,3837
11773,8617
8454,6118
584,370
7657,5545
11538,8491
7928,5779
8709,6344
280,144
3967,2810
6289,4631
2067,1392
4384,3098
10160,7414
4169,2944
6178,4534
10238,7482
1114,720
6370,4704
212,94
9045,6680
965,597
9490,7030
10584,7826
6938,5161
3557,2538
3911,2770
9788,7138
977,607
4815,3442
6871,5107
4980,3509
1881,1242
1425,962
9251,6869
5586,3962
9698,7100
1589,1070
4261,3004
7466,5438
8013,5836
9225,6853
5266,3728
5096,3576
1871,1170
10651,7893
5601,3977
7297,5336
10843,8063
509,330
4965,3507
5199,3674
9177,6812
10773,8004
4613,3284
3642,2595
11193,8297
1783,1178
3825,2716
5081,3574
3844,2729
2923,2090
8460,6124
5719,4090
7950,5793
2711,1941
11098,8181
3109,2216
678,408
1959,1296
9973,7254
3333,2375
6184,4540
152,69
10244,7488
4487,3185
652,392
10970,8117
1158,752
3121,2226
3415,2444
6458,4779
4990,3513
3051,2167
2548,1812
879,519
4499,3195
6448,4771
2566,1829
6470,4789
8042,5853
8782,6417
2877,1987
2863,2052
1922,1269
2228,1541
2983,2117
1887,1248
6340,4679
2114,1439
9273,6883
7222,5296
10321,7563
10974,8128
8054,5863
3504,2499
1646,1078
2995,2127
11391,8416
73,18
8202,5963
8221,5976
10373,7615
7338,5363
11324,8362
8559,6200
8404,6097
5985,4343
797,463
10779,8010
5129,3604
8508,6154
2295,1608
5094,3583
11317,8359
10388,7630
9445,7003
5659,4035
3451,2464
1988,1313
5359,3773
10040,7297
10081,7335
7956,5799
7555,5455
181,86
681,409
3191,2281
5674,4050
3697,2641
6102,4460
7845,5702
8626,6267
8433,6101
4431,3131
8966,6601
4216,2977
7715,5592
2003,1328
3143,2240
5859,4217
281,145
6499,4806
6540,4844
8135,5922
4575,3260
7147,5256
3895,2747
1476,993
8429,6103
8981,6616
2782,1968
11532,8489
9648,7079
885,525
4505,3201
10148,7402
3372,2413
2502,1776
897,535
2120,1445
3087,2200
11268,8335
6292,4634
5545,3882
10999,8147
2603,1858
10572,7814
8060,5869
978,608
11397,8422
7240,5312
9617,7069
9493,7033
11330,8368
1518,1003
10587,7829
1872,1235
5135,3610
1580,1063
9613,7071
2187,1512
1390,939
669,388
1409,952
11360,8395
3726,2658
9235,6859
3258,2324
6043,4401
3223,2303
4245,2994
10936,8104
3508,2472
9165,6800
4055,2870
9228,6856
7177,5269
7851,5708
1525,1019
2748,1966
5060,3557
6058,4416
7721,5598
7740,5611
5202,3677
1186,772
10461,7703
7651,5539
1498,1007
10820,8050
2699,1929
11114,8231
8156,5940
3373,2368
8703,6338
5429,3841
6583,4880
1445,888
4590,3271
3100,2209
7663,5549
3762,2594
653,393
1950,1289
3834,2470
11566,8513
4419,3123
8718,6353
4523,3217
2606,1859
11040,8174
3406,2437
6298,4640
2628,1877
6449,4772
3336,2378
5313,3750
6187,4543
2479,1754
5906,4264
9054,6689
9909,7203
4993,3516
10309,7551
6799,5043
882,522
1897,1254
9797,7147
3271,2333
5141,3616
1707,1130
6817,5060
10965,8121
10715,7946
1412,953
2193,1518
4103,2900
6880,5116
8010,5835
2231,1544
8282,6028
1890,1251
9257,6873
9276,6886
10324,7566
10645,7887
4267,3008
7190,5278
5595,3971
10856,8070
108,54
2334,1642
127,67
2881,2040
7475,5447
7769,5628
9171,6806
7313,5348
10708,7943
5797,4105
9373,6940
2346,1652
7743,5612
8562,6203
8902,6537
5208,3683
4619,3288
10782,8013
4638,3301
4891,3481
10441,7683
5078,3573
3607,2561
2705,1935
5795,4153
5662,4038
4024,2849
9533,7050
11785,8627
6668,4950
3416,2441
4763,3417
675,407
8469,6133
2657,1894
1428,910
6541,4845
3115,2220
6260,4603
8316,6039
4775,3427
4434,3134
9998,7271
2056,1381
10149,7403
6193,4549
10508,7750
9357,6945
9725,7112
5912,4270
10212,7459
9890,7179
6464,4783
8413,6093
9034,6669
457,305
1479,996
888,528
137,71
10990,8140
2869,2056
8285,6029
1833,1201
4925,3492
8051,5862
8791,6426
6772,5020
380,243
2123,1448
9282,6892
7231,5305
7335,5362
5979,4337
2378,1674
8148,5916
8227,5980
9101,6736
2289,1602
4285,3024
3870,2745
10382,7624
202,92
11710,8587
1676,1109
7787,5644
11333,8371
4053,2866
8908,6543
806,472
498,319
2304,1617
1374,929
2389,1661
6630,4913
8620,6261
4403,3100
4950,3498
4229,2984
7731,5604
10821,8051
4317,3033
4778,3428
4143,2917
3159,2252
5430,3842
6999,5197
6111,4469
7854,5711
8322,6045
8635,6276
7724,5601
5420,3834
4458,3157
10234,7473
10514,7756
3993,2828
6123,4479
6489,4802
11272,8337
2607,1860
850,491
1102,712
7589,5497
8771,6406
6778,5026
2470,1747
7253,5319
2129,1454
3564,2543
2208,1518
9487,7027
6920,5146
9506,7040
4924,3495
10581,7823
9798,7148
7246,5316
1047,668
1869,1234
5281,3732
3892,2759
9107,6742
9480,7024
2819,2022
8020,5841
9248,6866
7181,5271
5144,3619
8838,6473
7406,5389
10718,7949
2196,1521
7760,5621
783,450
5598,3974
92,44
8180,5951
7753,5618
9675,7091
9174,6809
10824,8052
7737,5610
4610,3281
5704,4077
5069,3566
11485,8471
11190,8294
7938,5785
11295,8347
11102,8181
3996,2829
11776,8620
4622,3291
6129,4485
5716,4087
5848,4206
2708,1938
1906,1250
1966,1301
4182,2955
7282,5336
2747,1637
3046,2162
9558,7041
954,574
3106,2213
6671,4953
11788,8630
7526,5467
8307,6032
10251,7493
1440,962
4766,3420
4175,2952
7072,5233
6263,4606
6395,4725
7604,5508
2719,1925
7065,5230
3772,2683
10196,7449
5915,4273
6874,5110
381,244
2225,1538
2879,2062
1884,1245
2844,2041
3765,2680
10318,7560
3511,2504
8844,6479
140,74
6886,5120
7488,5454
8228,5981
10993,8143
10872,8082
4286,3025
10724,7955
6775,5023
3523,2514
8392,6089
9285,6895
11410,8431
10014,7270
3982,2799
7113,5247
5604,3980
807,473
7319,5352
8556,6197
10865,8079
7778,5637
5493,3883
1050,645
7106,5244
167,69
8489,6143
1555,1046
2721,1947
8571,6212
9192,6825
1365,922
11196,8300
1384,935
1998,1323
8911,6546
8482,6140
10791,8022
10450,7692
10002,7273
4030,2853
5740,4110
6633,4916
1817,1204
4709,3370
1149,745
9745,7122
3150,2245
1258,651
7360,5366
72,37
1161,755
3124,2229
9722,7111
4927,3485
278,142
3965,2808
6697,4793
3937,2746
6287,4629
2065,1390
4382,3096
9363,6949
10158,7412
841,484
7131,5250
10517,7759
5921,4279
6413,4741
3369,2410
1764,1169
6899,5129
9043,6678
8067,5874
567,366
853,494
894,532
6343,4682
7225,5299
732,433
11525,8488
9768,7119
11750,8606
7247,5317
827,478
9481,7025
6781,5029
5506,3892
389,252
623,382
2132,1457
9291,6901
7585,5497
5988,4346
11244,8330
7464,5436
5518,3902
3876,2749
9110,6745
1856,1229
7985,5818
6053,4411
8004,5831
2206,1527
4043,2862
11342,8380
4081,2888
3446,2377
507,328
7038,5220
5362,3776
7003,5199
1862,1165
9666,7084
6639,4922
9872,7189
1209,785
3700,2644
5695,4070
8458,6122
11267,8327
9414,6984
284,148
759,441
6502,4809
8432,6106
7670,5554
4597,3276
5072,3569
4404,2881
1957,1294
9388,6968
10523,7765
11779,8623
2421,1694
10242,7486
5005,3515
650,390
2613,1864
4400,3112
859,500
3558,2537
2546,1810
10254,7496
3346,2388
8780,6415
1063,680
2138,1463
9496,7036
10972,8126
1714,1135
10590,7832
9702,7104
5287,3736
6887,5121
11389,8414
9116,6751
1542,1028
6877,5113
8279,6025
10655,7897
428,290
9238,6862
10940,8066
4087,2894
8847,6482
5153,3628
8395,6092
5335,3753
7100,5242
8483,6141
7781,5640
9183,6818
11602,8535
10079,7333
7954,5797
5015,3519
3310,2340
8473,6133
1799,1192
3189,2279
1818,1205
5672,4048
5037,3537
7093,5239
7296,5339
10012,7279
11199,8303
2001,1326
4865,3467
656,396
2619,1870
5238,3712
5324,3752
11053,8185
2531,1757
5857,4215
6538,4842
8114,5907
2508,1773
4712,3373
1152,748
11797,8639
168,83
3134,2235
10260,7502
4503,3199
2631,1880
6452,4775
11065,8195
9354,6942
3968,2811
895,533
955,584
3592,2497
9810,7158
438,294
10997,8145
8058,5867
5924,4282
7238,5310
4280,3019
10930,8091
390,253
9046,6681
2234,1547
10327,7569
8510,6149
821,476
1115,694
9301,6907
11632,8548
4292,3029
8853,6488
8237,5990
2299,1612
9773,7131
2185,1510
5509,3895
5275,3728
5613,3989
6041,4399
7784,5641
8565,6206
2311,1622
7995,5824
1381,934
5040,3538
9226,6854
4644,3309
7849,5706
3914,2709
6056,4414
8920,6555
3163,2252
8326,6045
5200,3675
7168,5264
3207,2295
7006,5202
5244,3718
10459,7701
6503,4810
171,84
6642,4925
6241,4581
3156,2249
3643,2596
4718,3379
8319,6042
8632,6273
468,307
2059,1384
1784,1179
588,372
10152,7406
3826,2717
2924,2091
3791,2696
7249,5310
1860,1174
11770,8616
1758,1163
287,151
581,369
4521,3215
1777,1176
11038,8172
6296,4638
2074,1399
3784,2693
3803,2706
10167,7421
1960,1297
1397,891
6419,4745
10526,7768
220,97
1710,1122
5930,4288
11747,8605
10245,7489
8092,5891
9052,6687
9907,7201
903,504
3561,2540
9497,7037
10945,8102
5288,3737
11258,8333
9776,7132
9795,7145
7582,5496
8783,6418
3263,2324
1721,1109
10643,7885
7042,5222
1679,1112
2393,1687
5593,3969
6913,5108
9686,7094
106,52
1403,948
2965,2078
7473,5445
9876,7191
7035,5219
8203,5964
10892,8067
10658,7900
11079,8159
5206,3681
2954,2104
5371,3785
10780,8011
5076,3571
7734,5607
11091,8169
9408,6978
11698,8581
6648,4931
6114,4472
4003,2834
756,440
1809,1198
8467,6131
6256,4592
11691,8578
7957,5800
4736,3395
6126,4482
6258,4601
647,389
666,402
3410,2441
4413,3119
4432,3132
9333,6925
10532,7774
3340,2382
6191,4547
9355,6943
3419,2446
3403,2438
6462,4781
6949,5165
11056,8188
8117,5910
3798,2442
31,12
10263,7505
886,526
9801,7151
10988,8138
2867,2054
2485,1760
8049,5860
8789,6424
3579,2556
2235,1548
8276,6024
3746,2669
8061,5870
3866,2734
4119,2914
5977,4335
11398,8423
9125,6760
4283,3022
10380,7622
2350,1656
1982,1260
3444,2452
7785,5642
11331,8369
804,470
11141,8245
10786,8017
9449,7005
2302,1615
11305,8353
9433,6997
9199,6830
10395,7637
1372,927
5666,4042
5091,3582
4869,3469
11488,8474
1402,806
1995,1320
10088,7342
7201,5254
482,311
1824,1209
172,85
5851,4209
6997,5195
3217,2301
7852,5709
8320,6043
8633,6274
4438,3138
1086,691
8973,6608
2010,1335
3634,2589
5418,3832
4769,3423
7513,5462
1187,773
9849,7181
2647,1892
4579,3262
5866,4224
6547,4851
582,370
8142,5929
1645,1099
3627,2586
34,13
1629,1091
8988,6623
3611,2578
10269,7511
10909,8100
6420,4746
10155,7409
4929,3496
6410,4738
384,247
2127,1452
6299,4641
4903,3480
6918,5144
10579,7821
7124,5249
8086,5889
9298,6906
8231,5984
11629,8547
2202,1518
2243,1556
5503,3889
9288,6898
2394,1688
3469,2471
11622,8544
4301,3038
8862,6497
5142,3617
9455,7011
5496,3886
658,378
2194,1519
2975,2084
4050,2867
